Segment,Protein Name,Sequence Accession,Complete Genome,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
4,HA,CY169415,Yes,1731,H3N2,1/2/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01125/2013
4,HA,CY169423,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01126/2013
4,HA,CY169431,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01127/2013
4,HA,CY169439,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01128/2013
4,HA,CY169455,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01130/2013
4,HA,CY170215,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_02018/2013
4,HA,CY171615,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04133/2013
4,HA,CY171623,Yes,1731,H3N2,1/2/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04134/2013
4,HA,CY141190,No,1701,H3N2,1/2/2013,IRD:Human,USA,Florida,12-13,A/Florida/3175/2013
4,HA,CY141191,No,1701,H3N2,1/2/2013,IRD:Human,USA,Florida,12-13,A/Florida/3176/2013
4,HA,CY183001,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_103/2013
4,HA,CY183009,Yes,1731,H3N2,1/2/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_104/2013
4,HA,CY183017,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_105/2013
4,HA,CY183025,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_106/2013
4,HA,CY141205,No,1701,H3N2,1/2/2013,IRD:Human,USA,Kentucky,12-13,A/Kentucky/3190/2013
4,HA,CY141210,No,1701,H3N2,1/2/2013,IRD:Human,USA,Maryland,12-13,A/Maryland/3195/2013
4,HA,CY141211,No,1701,H3N2,1/2/2013,IRD:Human,USA,Maryland,12-13,A/Maryland/3196/2013
4,HA,KF790076,No,1701,H3N2,1/2/2013,IRD:Human,USA,Nebraska,12-13,A/Nebraska/02/2013
4,HA,KF790414,No,1701,H3N2,1/2/2013,IRD:Human,USA,Nebraska,12-13,A/Nebraska/03/2013
4,HA,KF790461,No,1701,H3N2,1/2/2013,IRD:Human,USA,New Mexico,12-13,A/New Mexico/03/2013
4,HA,KF790135,No,1701,H3N2,1/2/2013,IRD:Human,USA,New York,12-13,A/New York/03/2013
4,HA,KC526207,No,1733,H3N2,1/2/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/001/2013
4,HA,KC526208,No,1733,H3N2,1/2/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/002/2013
4,HA,KC526210,No,1733,H3N2,1/2/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/004/2013
4,HA,KC526213,No,1733,H3N2,1/2/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/007/2013
4,HA,KJ734740,No,1701,H3N2,1/2/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/C9969-2/2013
4,HA,CY170447,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03001/2013
4,HA,CY170543,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03013/2013
4,HA,CY170607,Yes,1737,H3N2,1/2/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03021/2013
4,HA,CY141261,No,1701,H3N2,1/2/2013,IRD:Human,USA,Texas,12-13,A/Texas/3246/2013
4,HA,CY141180,No,1701,H3N2,1/3/2013,IRD:Human,USA,Arizona,12-13,A/Arizona/3165/2013
4,HA,CY148764,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-158/2013
4,HA,CY149068,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-207/2013
4,HA,CY149236,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-233/2013
4,HA,CY168031,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_00024/2013
4,HA,CY168039,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_00025/2013
4,HA,CY168047,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_00026/2013
4,HA,CY168055,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_00027/2013
4,HA,CY168063,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_00028/2013
4,HA,CY169447,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01129/2013
4,HA,CY169463,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01131/2013
4,HA,CY169471,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01132/2013
4,HA,CY169479,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01133/2013
4,HA,CY169487,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01134/2013
4,HA,CY169495,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01135/2013
4,HA,CY169503,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01136/2013
4,HA,CY169511,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01137/2013
4,HA,CY169519,Yes,1731,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01139/2013
4,HA,CY169527,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01140/2013
4,HA,CY171631,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04135/2013
4,HA,CY171639,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04136/2013
4,HA,KF789701,No,1701,H3N2,1/3/2013,IRD:Human,USA,Delaware,12-13,A/Delaware/01/2013
4,HA,KF789944,No,1701,H3N2,1/3/2013,IRD:Human,USA,Florida,12-13,A/Florida/01/2013
4,HA,CY183033,Yes,1731,H3N2,1/3/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_107/2013
4,HA,CY183041,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_108/2013
4,HA,CY183049,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_109/2013
4,HA,CY183057,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_110/2013
4,HA,KF789871,No,1701,H3N2,1/3/2013,IRD:Human,USA,Michigan,12-13,A/Michigan/02/2013
4,HA,CY141213,No,1701,H3N2,1/3/2013,IRD:Human,USA,Nebraska,12-13,A/Nebraska/3198/2013
4,HA,CY141219,No,1701,H3N2,1/3/2013,IRD:Human,USA,New Jersey,12-13,A/New Jersey/3204/2013
4,HA,KF790201,No,1701,H3N2,1/3/2013,IRD:Human,USA,North Carolina,12-13,A/North Carolina/01/2013
4,HA,KF790138,No,1701,H3N2,1/3/2013,IRD:Human,USA,North Carolina,12-13,A/North Carolina/02/2013
4,HA,CY170767,Yes,1737,H3N2,1/3/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03042/2013
4,HA,CY141257,No,1701,H3N2,1/3/2013,IRD:Human,USA,South Dakota,12-13,A/South Dakota/3242/2013
4,HA,KF790356,No,1701,H3N2,1/3/2013,IRD:Human,USA,Utah,12-13,A/Utah/02/2013
4,HA,CY141270,No,1701,H3N2,1/3/2013,IRD:Human,USA,Virginia,12-13,A/Virginia/3255/2013
4,HA,CY141271,No,1701,H3N2,1/3/2013,IRD:Human,USA,Virginia,12-13,A/Virginia/3256/2013
4,HA,KF789958,No,1701,H3N2,1/3/2013,IRD:Human,USA,West Virginia,12-13,A/West Virginia/01/2013
4,HA,KF790053,No,1701,H3N2,1/3/2013,IRD:Human,USA,Wyoming,12-13,A/Wyoming/01/2013
4,HA,CY148804,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-166/2013
4,HA,CY148868,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-174/2013
4,HA,CY149260,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-238/2013
4,HA,CY149284,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-241/2013
4,HA,CY149292,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-242/2013
4,HA,CY168071,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_00030/2013
4,HA,CY169535,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01141/2013
4,HA,CY169543,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01142/2013
4,HA,CY169551,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01143/2013
4,HA,CY169559,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01144/2013
4,HA,CY169567,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01145/2013
4,HA,CY170223,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_02019/2013
4,HA,CY170231,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_02021/2013
4,HA,CY171647,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04142/2013
4,HA,CY141182,No,1701,H3N2,1/4/2013,IRD:Human,USA,Colorado,12-13,A/Colorado/3167/2013
4,HA,CY141184,No,1701,H3N2,1/4/2013,IRD:Human,USA,Unknown,12-13,A/District of Colombia/3169/2013
4,HA,CY141192,No,1701,H3N2,1/4/2013,IRD:Human,USA,Florida,12-13,A/Florida/3177/2013
4,HA,CY141193,No,1701,H3N2,1/4/2013,IRD:Human,USA,Florida,12-13,A/Florida/3178/2013
4,HA,CY141194,No,1701,H3N2,1/4/2013,IRD:Human,USA,Florida,12-13,A/Florida/3179/2013
4,HA,CY141201,No,1701,H3N2,1/4/2013,IRD:Human,USA,Georgia,12-13,A/Georgia/3186/2013
4,HA,CY183065,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_111/2013
4,HA,CY183073,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_112/2013
4,HA,CY183081,Yes,1737,H3N2,1/4/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_113/2013
4,HA,KF790512,No,1701,H3N2,1/4/2013,IRD:Human,USA,Idaho,12-13,A/Idaho/01/2013
4,HA,KF790416,No,1701,H3N2,1/4/2013,IRD:Human,USA,Iowa,12-13,A/Iowa/01/2013
4,HA,KF790041,No,1701,H3N2,1/4/2013,IRD:Human,USA,Kansas,12-13,A/Kansas/01/2013
4,HA,KM244535,No,1737,H3N2,1/4/2013,IRD:Human,USA,Mississippi,12-13,A/Mississippi/3/2013
4,HA,KM244536,No,1712,H3N2,1/4/2013,IRD:Human,USA,Mississippi,12-13,A/Mississippi/4/2013
4,HA,KM244537,No,1720,H3N2,1/4/2013,IRD:Human,USA,Mississippi,12-13,A/Mississippi/6/2013
4,HA,KF789957,No,1701,H3N2,1/4/2013,IRD:Human,USA,Montana,12-13,A/Montana/01/2013
4,HA,KF790137,No,1701,H3N2,1/4/2013,IRD:Human,USA,Oklahoma,12-13,A/Oklahoma/03/2013
4,HA,KC526211,No,1733,H3N2,1/4/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/005/2013
4,HA,KC526212,No,1733,H3N2,1/4/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/006/2013
4,HA,KC526214,No,1733,H3N2,1/4/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/008/2013
4,HA,KF886363,No,1701,H3N2,1/4/2013,IRD:Human,Canada,-N/A-,12-13,A/Ontario/009/2013
4,HA,KF789879,No,1701,H3N2,1/4/2013,IRD:Human,USA,Virginia,12-13,A/Virginia/03/2013
4,HA,CY148708,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-150/2013
4,HA,CY149188,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-226/2013
4,HA,CY149204,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-228/2013
4,HA,CY169575,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01146/2013
4,HA,CY169583,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01147/2013
4,HA,CY169591,Yes,1731,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01148/2013
4,HA,CY169599,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01149/2013
4,HA,CY169607,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01150/2013
4,HA,CY169615,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01151/2013
4,HA,CY169623,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01152/2013
4,HA,CY169631,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01153/2013
4,HA,CY169655,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01156/2013
4,HA,CY163422,No,1701,H3N2,1/5/2013,IRD:Human,USA,Florida,12-13,A/Florida/3434/2013
4,HA,CY183089,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_115/2013
4,HA,CY183097,Yes,1737,H3N2,1/5/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_116/2013
4,HA,CY183105,Yes,1731,H3N2,1/5/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_117/2013
4,HA,CY183113,Yes,1731,H3N2,1/5/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_118/2013
4,HA,KF790503,No,1701,H3N2,1/5/2013,IRD:Human,USA,Nevada,12-13,A/Nevada/03/2013
4,HA,CY141229,No,1701,H3N2,1/5/2013,IRD:Human,USA,New York,12-13,A/New York/3214/2013
4,HA,KF886321,No,1701,H3N2,1/6/2013,IRD:Human,USA,Arizona,12-13,A/Arizona/NHRC394047/2013
4,HA,CY148860,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-173/2013
4,HA,CY148876,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-175/2013
4,HA,CY148956,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-185/2013
4,HA,CY169639,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01154/2013
4,HA,CY169647,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01155/2013
4,HA,CY169663,Yes,1731,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01157/2013
4,HA,CY169671,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01158/2013
4,HA,CY169679,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01159/2013
4,HA,KF790153,No,1701,H3N2,1/6/2013,IRD:Human,USA,California,12-13,A/California/04/2013
4,HA,CY141228,No,1701,H3N2,1/6/2013,IRD:Human,USA,New York,12-13,A/New York/3213/2013
4,HA,CY141230,No,1701,H3N2,1/6/2013,IRD:Human,USA,New York,12-13,A/New York/3215/2013
4,HA,CY170887,Yes,1737,H3N2,1/6/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03060/2013
4,HA,CY141280,No,1701,H3N2,1/6/2013,IRD:Human,USA,Washington,12-13,A/Washington/3265/2013
4,HA,CY148892,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-177/2013
4,HA,CY148948,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-184/2013
4,HA,CY149100,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-214/2013
4,HA,CY149140,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-220/2013
4,HA,CY149244,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-235/2013
4,HA,CY169687,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01160/2013
4,HA,CY169695,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01161/2013
4,HA,CY169703,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_01162/2013
4,HA,CY170239,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_02022/2013
4,HA,CY170247,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_02023/2013
4,HA,KF790455,No,1701,H3N2,1/7/2013,IRD:Human,USA,California,12-13,A/California/10/2013
4,HA,CY171655,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04149/2013
4,HA,CY171663,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04150/2013
4,HA,KF790325,No,1701,H3N2,1/7/2013,IRD:Human,USA,Delaware,12-13,A/Delaware/07/2013
4,HA,CY141195,No,1701,H3N2,1/7/2013,IRD:Human,USA,Florida,12-13,A/Florida/3180/2013
4,HA,CY183121,Yes,1731,H3N2,1/7/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_119/2013
4,HA,CY141177,No,1701,H3N2,1/7/2013,IRD:Human,USA,Massachusetts,12-13,A/Massachusetts/3162/2013
4,HA,CY141231,No,1701,H3N2,1/7/2013,IRD:Human,USA,New York,12-13,A/New York/3216/2013
4,HA,CY141232,No,1701,H3N2,1/7/2013,IRD:Human,USA,New York,12-13,A/New York/3217/2013
4,HA,CY141253,No,1701,H3N2,1/7/2013,IRD:Human,USA,Oklahoma,12-13,A/Oklahoma/3238/2013
4,HA,CY170463,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03003/2013
4,HA,CY170647,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03026/2013
4,HA,CY170687,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03032/2013
4,HA,CY170983,Yes,1737,H3N2,1/7/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03073/2013
4,HA,CY141259,No,1701,H3N2,1/7/2013,IRD:Human,USA,South Dakota,12-13,A/South Dakota/3244/2013
4,HA,CY141262,No,1701,H3N2,1/7/2013,IRD:Human,USA,Texas,12-13,A/Texas/3247/2013
4,HA,CY141265,No,1701,H3N2,1/7/2013,IRD:Human,USA,Texas,12-13,A/Texas/3250/2013
4,HA,KF789847,Yes,1701,H3N2,1/7/2013,IRD:Human,USA,Washington,12-13,A/Washington/07/2013
4,HA,CY141281,No,1701,H3N2,1/7/2013,IRD:Human,USA,Washington,12-13,A/Washington/3266/2013
4,HA,CY141282,No,1701,H3N2,1/7/2013,IRD:Human,USA,Washington,12-13,A/Washington/3267/2013
4,HA,CY148692,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-148/2013
4,HA,CY148900,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-178/2013
4,HA,CY148932,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-182/2013
4,HA,CY149276,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-240/2013
4,HA,CY170263,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_02025/2013
4,HA,KF928630,No,1701,H3N2,1/8/2013,IRD:Human,USA,California,12-13,A/California/NHRC384259/2013
4,HA,CY141196,No,1701,H3N2,1/8/2013,IRD:Human,USA,Florida,12-13,A/Florida/3181/2013
4,HA,CY183129,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_120/2013
4,HA,CY183137,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_121/2013
4,HA,CY183153,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_123/2013
4,HA,CY183161,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_124/2013
4,HA,CY183169,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_125/2013
4,HA,CY183177,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_126/2013
4,HA,KF789952,No,1701,H3N2,1/8/2013,IRD:Human,USA,Illinois,12-13,A/Illinois/01/2013
4,HA,KF790065,No,1701,H3N2,1/8/2013,IRD:Human,USA,Minnesota,12-13,A/Minnesota/01/2013
4,HA,KF790357,No,1701,H3N2,1/8/2013,IRD:Human,USA,Mississippi,12-13,A/Mississippi/01/2013
4,HA,CY141234,No,1701,H3N2,1/8/2013,IRD:Human,USA,New York,12-13,A/New York/3219/2013
4,HA,CY141250,No,1701,H3N2,1/8/2013,IRD:Human,USA,North Carolina,12-13,A/North Carolina/3235/2013
4,HA,CY170527,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03011/2013
4,HA,CY170639,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03025/2013
4,HA,CY170991,Yes,1737,H3N2,1/8/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03074/2013
4,HA,KF790049,No,1701,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Texas/01/2013
4,HA,CY141263,No,1701,H3N2,1/8/2013,IRD:Human,USA,Texas,12-13,A/Texas/3248/2013
4,HA,CY148700,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-149/2013
4,HA,CY148756,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-157/2013
4,HA,CY148940,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-183/2013
4,HA,CY149084,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-212/2013
4,HA,CY149268,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-239/2013
4,HA,CY168079,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_00031/2013
4,HA,CY170271,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/YGA_02026/2013
4,HA,KF886335,No,1701,H3N2,1/9/2013,IRD:Human,USA,California,12-13,A/California/NHRC388449/2013
4,HA,CY171671,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04164/2013
4,HA,CY171679,Yes,1731,H3N2,1/9/2013,IRD:Human,USA,Illinois,12-13,A/Chicago/YGA_04165/2013
4,HA,KJ880910,No,1728,H3N2,1/9/2013,IRD:Human,Czech Republic,-N/A-,12-13,A/Czech Republic/216/2013(H3N2)
4,HA,CY141197,No,1701,H3N2,1/9/2013,IRD:Human,USA,Florida,12-13,A/Florida/3182/2013
4,HA,CY183185,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_127/2013
4,HA,CY183193,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_128/2013
4,HA,CY183201,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_129/2013
4,HA,CY183209,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,Texas,12-13,A/Houston/JMM_130/2013
4,HA,KF790351,No,1701,H3N2,1/9/2013,IRD:Human,USA,Kentucky,12-13,A/Kentucky/01/2013
4,HA,KF790330,No,1701,H3N2,1/9/2013,IRD:Human,USA,Maryland,12-13,A/Maryland/01/2013
4,HA,KF790411,No,1701,H3N2,1/9/2013,IRD:Human,USA,Massachusetts,12-13,A/Massachusetts/05/2013
4,HA,KM244538,No,1737,H3N2,1/9/2013,IRD:Human,USA,Mississippi,12-13,A/Mississippi/17/2013
4,HA,KM244539,No,1737,H3N2,1/9/2013,IRD:Human,USA,Mississippi,12-13,A/Mississippi/20/2013
4,HA,CY170551,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03014/2013
4,HA,CY170575,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03017/2013
4,HA,CY170655,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03027/2013
4,HA,CY170743,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03039/2013
4,HA,CY171015,Yes,1737,H3N2,1/9/2013,IRD:Human,USA,California,12-13,A/Santa Clara/YGA_03077/2013
4,HA,KF886315,No,1701,H3N2,1/9/2013,IRD:Human,USA,South Carolina,12-13,A/South Carolina/NHRC390672/2013
4,HA,CY141264,No,1701,H3N2,1/9/2013,IRD:Human,USA,Texas,12-13,A/Texas/3249/2013
4,HA,CY148716,Yes,1737,H3N2,1/10/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-151/2013
4,HA,CY148772,Yes,1737,H3N2,1/10/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-159/2013
4,HA,CY149228,Yes,1737,H3N2,1/10/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-232/2013
4,HA,CY149252,Yes,1737,H3N2,1/10/2013,IRD:Human,USA,Massachusetts,12-13,A/Boston/DOA2-236/2013
